#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-08-18T17:07:16 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ611d3bc2368c7a	
#INFO	-out.max=unlimited	
#INFO	queryParameters=40	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-out.add=_RA*-c.eq,_DE*-c.eq
#-sort=_r
#-nav=cat:J/A+A/582/A68&tab:{J/A+A/582/A68/oh_maser}&key:source=J/A+A/582/A68/oh_maser&HTTPPRM:&&-ref=VIZ611d3bc2368c7a&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-out.add=_RA*-c.eq,_DE*-c.eq&-sort=_r&-order=I&-oc.form=sexa&-meta.foot=1&-meta=1&-meta.ucd=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/582/A68/oh_maser
#-order=I
#-out=Obs
#-out=IDobs
#-out=Pap
#-out=ID
#-out=Name
#-out=Freq
#-out=SpType
#-out=RAJ2000
#-out=DEJ2000
#-out=vel-blue
#-out.all=2
#-out=vel-red
#-out=e_vel
#-out=vel-cent
#-out=vel-shell
#-out=Flag
#-out=Sblue
#-out=Sred
#-out=Iblue
#-out=Ired
#-out=Ref
#-out=Monitor
#-out=Maps
#-out=BibCode
#-out=SimbadName
#-out.all=2
#

#RESOURCE=yCat_35820068
#Name: J/A+A/582/A68
#Title: Database of circumstellar OH masers (Engels+, 2015)
#Table	J_A_A_582_A68_oh_maser:
#Name: J/A+A/582/A68/oh_maser
#Title: OH maser observations
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Obs	(I1)	[1/3]? Prioritized observations (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	IDobs	(I5)	Observation identification number (1)	[ucd=meta.id;obs]
#Column	Pap	(I3)	Reference identification number (1)	[ucd=meta.bib]
#Column	ID	(I5)	Object identification number (1)	[ucd=meta.id]
#Column	Name	(a16)	Object name	[ucd=meta.id;meta.main]
#Column	Freq	(I4)	Frequency	[ucd=em.freq]
#Column	SpType	(A1)	[DSI] Spectral type of maser profile (2)	[ucd=src.spType]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#Column	vel-blue	(F6.1)	? Velocity of blue-shifted maser peak	[ucd=spect.dopplerVeloc]
#Column	vel-red	(F6.1)	? Velocity of red-shifted maser peak	[ucd=spect.dopplerVeloc]
#Column	e_vel	(F5.2)	? Velocity resolution	[ucd=stat.error]
#Column	vel-cent	(F6.1)	? Radial velocity	[ucd=spect.dopplerVeloc]
#Column	vel-shell	(F5.1)	? Expansion velocity of the maser shell	[ucd=phys.veloc.expansion]
#Column	Flag	(A1)	[><=:.&] Flag for detected maser emission (3)	[ucd=meta.code.error]
#Column	Sblue	(F8.3)	? Flux density of blue-shifted maser peak (4)	[ucd=phot.flux]
#Column	Sred	(F7.3)	? Flux density of red-shifted maser peak	[ucd=phot.flux]
#Column	Iblue	(F8.3)	? Integral flux of blue-shifted maser peak (4)	[ucd=phot.flux.density;stat.max]
#Column	Ired	(F7.3)	? Integral flux of red-shifted maser peak (4)	[ucd=phot.flux.density;stat.max]
#Column	Ref	(A6)	Acronym of the reference (1)	[ucd=meta.ref;pos.frame]
#Column	Monitor	(I1)	[0/1] Presence in monitor.dat file (5)	[ucd=meta.code]
#Column	Maps	(I1)	[0/1] Presence in maps.dat file (6)	[ucd=meta.code]
#Column	BibCode	(A19)	Bibliographic Code	[ucd=meta.bib.bibcode]
#Column	SimbadName	(a16)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Obs	IDobs	Pap	ID	Name	Freq	SpType	RAJ2000	DEJ2000	vel-blue	vel-red	e_vel	vel-cent	vel-shell	Flag	Sblue	Sred	Iblue	Ired	Ref	Monitor	Maps	BibCode	SimbadName
258.98500000	 -7.79250000	1	33953	356	33953	IRAS 17132-0744 	1612	 	17 15 56.400	-07 47 33.00	      	      	 0.57	      	     	<	   0.750	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 17132-0744
257.04250000	 -2.33916667	2	33952	356	33950	IRAS 17055-0216 	1667	 	17 08 10.200	-02 20 21.00	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 17055-0216
257.04250000	 -2.33916667	3	33951	356	33950	IRAS 17055-0216 	1665	 	17 08 10.200	-02 20 21.00	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 17055-0216
257.04250000	 -2.33916667	1	33950	356	33950	IRAS 17055-0216 	1612	 	17 08 10.200	-02 20 21.00	      	      	 0.57	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 17055-0216
243.94858333	 -2.39219444	3	33949	356	33947	IRAS 16131-0216 	1667	 	16 15 47.660	-02 23 31.90	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 16131-0216
243.94858333	 -2.39219444	2	33948	356	33947	IRAS 16131-0216 	1665	 	16 15 47.660	-02 23 31.90	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 16131-0216
243.94858333	 -2.39219444	1	33947	356	33947	IRAS 16131-0216 	1612	 	16 15 47.660	-02 23 31.90	      	      	 0.57	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 16131-0216
241.44304167	 -6.70775000	2	33946	356	33944	IRAS 16030-0634 	1667	 	16 05 46.330	-06 42 27.90	      	      	 0.55	      	     	<	   0.090	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 16030-0634
241.44304167	 -6.70775000	3	33945	356	33944	IRAS 16030-0634 	1665	 	16 05 46.330	-06 42 27.90	      	      	 0.55	      	     	<	   0.150	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 16030-0634
241.44304167	 -6.70775000	1	33944	356	33944	IRAS 16030-0634 	1612	 	16 05 46.330	-06 42 27.90	      	      	 0.57	      	     	<	   0.090	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 16030-0634
340.24916667	+69.77075000	2	33943	356	33916	IRAS 22394+6930 	1667	 	22 40 59.800	+69 46 14.70	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 22394+6930
340.24916667	+69.77075000	3	33942	356	33916	IRAS 22394+6930 	1665	 	22 40 59.800	+69 46 14.70	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 22394+6930
332.88283333	+57.03816667	3	33941	356	33915	IRAS 22097+5647 	1612	 	22 11 31.880	+57 02 17.40	      	      	 0.57	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 22097+5647
292.50125000	+17.93380556	2	33940	356	33904	1930003+175601  	1667	 	19 30 00.300	+17 56 01.70	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
292.50125000	+17.93380556	3	33939	356	33904	1930003+175601  	1665	 	19 30 00.300	+17 56 01.70	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
290.73241667	+20.48175000	3	33938	356	33902	1922557+202854  	1667	 	19 22 55.780	+20 28 54.30	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
288.67012500	+11.74705556	2	33937	356	33901	1914408+114449  	1667	 	19 14 40.830	+11 44 49.40	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
288.67012500	+11.74705556	3	33936	356	33901	1914408+114449  	1612	 	19 14 40.830	+11 44 49.40	      	      	 0.57	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
287.47837500	 +5.65191667	2	33935	356	33900	IRAS 19074+0534 	1667	 	19 09 54.810	+05 39 06.90	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19074+0534
287.47837500	 +5.65191667	3	33934	356	33900	IRAS 19074+0534 	1665	 	19 09 54.810	+05 39 06.90	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19074+0534
285.29458333	 +5.42944444	3	33933	356	33892	IRAS 18587+0521 	1665	 	19 01 10.700	+05 25 46.00	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18587+0521
283.60458333	 +0.83283333	2	33932	356	33891	1854250+004958  	1667	 	18 54 25.100	+00 49 58.20	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
283.60458333	 +0.83283333	3	33931	356	33891	1854250+004958  	1665	 	18 54 25.100	+00 49 58.20	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
279.74820833	 -5.34000000	3	33930	356	33886	1838595-052024  	1665	 	18 38 59.570	-05 20 24.00	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
277.84554167	 -9.95602778	2	33929	356	  644	IRAS 18286-0959 	1667	 	18 31 22.930	-09 57 21.70	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18286-0959
277.84554167	 -9.95602778	3	33928	356	  644	IRAS 18286-0959 	1665	 	18 31 22.930	-09 57 21.70	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18286-0959
276.98458333	-10.78277778	3	33927	356	  627	IRAS 18251-1048 	1665	 	18 27 56.300	-10 46 58.00	      	      	 0.55	      	     	<	   0.120	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18251-1048
276.01550000	 +6.60716667	3	33926	356	33879	1824037+063625  	1665	 	18 24 03.720	+06 36 25.80	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
276.01550000	 +6.60716667	2	33925	356	33879	1824037+063625  	1612	 	18 24 03.720	+06 36 25.80	      	      	 0.57	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
273.91625000	-15.25361111	2	33924	356	33878	IRAS 18127-1516 	1667	 	18 15 39.900	-15 15 13.00	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18127-1516
273.91625000	-15.25361111	3	33923	356	33878	IRAS 18127-1516 	1665	 	18 15 39.900	-15 15 13.00	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18127-1516
273.67229167	-16.23416667	3	33922	356	33876	IRAS 18118-1615 	1665	 	18 14 41.350	-16 14 03.00	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18118-1615
273.66125000	-16.41083333	2	33921	356	33875	IRAS 18117-1625 	1667	 	18 14 38.700	-16 24 39.00	      	      	 0.55	      	     	<	   0.090	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18117-1625
273.66125000	-16.41083333	3	33920	356	33875	IRAS 18117-1625 	1665	 	18 14 38.700	-16 24 39.00	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18117-1625
272.11833333	-15.22500000	2	33919	356	  543	IRAS 18056-1514 	1667	 	18 08 28.400	-15 13 30.00	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18056-1514
272.11833333	-15.22500000	3	33918	356	  543	IRAS 18056-1514 	1665	 	18 08 28.400	-15 13 30.00	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18056-1514
271.86358333	-19.77758333	3	33917	356	 5114	1807272-194639  	1665	 	18 07 27.260	-19 46 39.30	      	      	 0.55	      	     	<	   0.090	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
340.24916667	+69.77075000	1	33916	356	33916	IRAS 22394+6930 	1612	S	22 40 59.800	+69 46 14.70	 -49.6	      	 0.57	 -49.6	     	 	   0.130	       	   0.102	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 22394+6930
332.88283333	+57.03816667	1	33915	356	33915	IRAS 22097+5647 	1667	D	22 11 31.880	+57 02 17.40	 -65.3	 -43.9	 0.55	 -54.6	 10.7	 	   0.640	  0.140	   1.040	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 22097+5647
332.88283333	+57.03816667	2	33914	356	33915	IRAS 22097+5647 	1665	D	22 11 31.880	+57 02 17.40	  63.9	 -33.7	 0.55	  15.1	-48.8	 	   0.180	  0.100	   0.539	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 22097+5647
303.98887500	+47.09291667	3	33913	356	33911	2015573+470534  	1667	S	20 15 57.330	+47 05 34.50	 -10.4	      	 0.55	 -10.4	     	 	   0.980	       	   2.480	       	YUN14 	0	0	2014ApJ...794...81Y	
303.98887500	+47.09291667	2	33912	356	33911	2015573+470534  	1665	D	20 15 57.330	+47 05 34.50	  -6.8	  -2.9	 0.55	  -4.9	  2.0	 	   0.220	  0.130	   0.389	       	YUN14 	0	0	2014ApJ...794...81Y	
303.98887500	+47.09291667	1	33911	356	33911	2015573+470534  	1612	D	20 15 57.330	+47 05 34.50	  -9.3	  -0.8	 0.57	  -5.1	  4.3	 	   5.150	  2.610	  12.939	       	YUN14 	0	0	2014ApJ...794...81Y	
294.50495833	 +8.02583333	2	33910	356	33908	IRAS 19356+0754 	1667	S	19 38 01.190	+08 01 33.00	-133.0	      	 0.55	-133.0	     	 	   0.350	       	   4.770	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19356+0754
294.50495833	 +8.02583333	3	33909	356	33908	IRAS 19356+0754 	1665	S	19 38 01.190	+08 01 33.00	 -94.7	      	 0.55	 -94.7	     	 	   0.870	       	   6.489	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19356+0754
294.50495833	 +8.02583333	1	33908	356	33908	IRAS 19356+0754 	1612	S	19 38 01.190	+08 01 33.00	-119.0	      	 0.57	-119.0	     	 	   3.830	       	  26.292	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19356+0754
293.35125000	+19.94861111	 	33907	356	21297	IRAS 19312+1950 	1667	S	19 33 24.300	+19 56 55.00	  30.2	      	 0.55	  30.2	     	 	   0.130	       	   0.450	       	YUN14 	0	1	2014ApJ...794...81Y	IRAS 19312+1950
293.35125000	+19.94861111	 	33906	356	21297	IRAS 19312+1950 	1665	S	19 33 24.300	+19 56 55.00	  32.8	      	 0.55	  32.8	     	 	   0.100	       	   0.395	       	YUN14 	0	1	2014ApJ...794...81Y	IRAS 19312+1950
293.35125000	+19.94861111	 	33905	356	21297	IRAS 19312+1950 	1612	S	19 33 24.300	+19 56 55.00	  28.7	      	 0.57	  28.7	     	 	   0.810	       	   1.969	       	YUN14 	0	1	2014ApJ...794...81Y	IRAS 19312+1950
292.50125000	+17.93380556	1	33904	356	33904	1930003+175601  	1612	S	19 30 00.300	+17 56 01.70	  23.6	      	 0.57	  23.6	     	 	   0.130	       	   0.178	       	YUN14 	0	0	2014ApJ...794...81Y	
290.73241667	+20.48175000	2	33903	356	33902	1922557+202854  	1665	D	19 22 55.780	+20 28 54.30	  -6.8	  11.9	 0.55	   2.5	  9.3	 	   0.070	  0.120	   0.345	       	YUN14 	0	0	2014ApJ...794...81Y	
290.73241667	+20.48175000	1	33902	356	33902	1922557+202854  	1612	D	19 22 55.780	+20 28 54.30	  -5.3	  12.9	 0.57	   3.8	  9.1	 	   3.680	  3.150	   8.005	       	YUN14 	0	0	2014ApJ...794...81Y	
288.67012500	+11.74705556	1	33901	356	33901	1914408+114449  	1665	S	19 14 40.830	+11 44 49.40	  59.7	      	 0.55	  59.7	     	 	   0.100	       	   0.161	       	YUN14 	0	0	2014ApJ...794...81Y	
287.47837500	 +5.65191667	1	33900	356	33900	IRAS 19074+0534 	1612	S	19 09 54.810	+05 39 06.90	  12.3	      	 0.57	  12.3	     	 	   0.060	       	   0.038	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19074+0534
286.30950000	 +5.36450000	3	33899	356	33897	IRAS 19027+0517 	1667	S	19 05 14.280	+05 21 52.20	      	  78.4	 0.55	  78.4	     	 	        	  0.140	   1.034	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19027+0517
286.30950000	 +5.36450000	2	33898	356	33897	IRAS 19027+0517 	1665	D	19 05 14.280	+05 21 52.20	  32.8	  77.3	 0.55	  55.1	 22.3	 	   0.050	  0.100	   0.734	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19027+0517
286.30950000	 +5.36450000	1	33897	356	33897	IRAS 19027+0517 	1612	S	19 05 14.280	+05 21 52.20	  13.4	      	 0.57	  13.4	     	 	   0.150	       	   0.237	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 19027+0517
286.18708333	 +4.38838889	2	33896	356	33894	1904448+042318  	1667	S	19 04 44.900	+04 23 18.20	  17.0	      	 0.55	  17.0	     	 	   0.410	       	   1.573	       	YUN14 	0	0	2014ApJ...794...81Y	
286.18708333	 +4.38838889	3	33895	356	33894	1904448+042318  	1665	S	19 04 44.900	+04 23 18.20	  63.5	      	 0.55	  63.5	     	 	   0.200	       	   0.840	       	YUN14 	0	0	2014ApJ...794...81Y	
286.18708333	 +4.38838889	1	33894	356	33894	1904448+042318  	1612	D	19 04 44.900	+04 23 18.20	  15.7	  76.4	 0.57	  46.1	 30.4	 	   0.130	  0.320	   1.221	       	YUN14 	0	0	2014ApJ...794...81Y	
285.29458333	 +5.42944444	2	33893	356	33892	IRAS 18587+0521 	1667	S	19 01 10.700	+05 25 46.00	  24.1	      	 0.55	  24.1	     	 	   0.040	       	   0.089	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18587+0521
285.29458333	 +5.42944444	1	33892	356	33892	IRAS 18587+0521 	1612	D	19 01 10.700	+05 25 46.00	 -15.5	  33.9	 0.57	   9.2	 24.7	 	   0.080	  0.050	  -0.312	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18587+0521
283.60458333	 +0.83283333	1	33891	356	33891	1854250+004958  	1612	S	18 54 25.100	+00 49 58.20	  12.3	      	 0.57	  12.3	     	 	   0.140	       	   0.178	       	YUN14 	0	0	2014ApJ...794...81Y	
283.56604167	 +1.25050000	2	33890	356	33888	1854158+011501  	1667	S	18 54 15.850	+01 15 01.80	  37.3	      	 0.55	  37.3	     	 	   0.130	       	   0.384	       	YUN14 	0	0	2014ApJ...794...81Y	
283.56604167	 +1.25050000	3	33889	356	33888	1854158+011501  	1665	S	18 54 15.850	+01 15 01.80	  36.6	      	 0.55	  36.6	     	 	   0.070	       	   0.183	       	YUN14 	0	0	2014ApJ...794...81Y	
283.56604167	 +1.25050000	1	33888	356	33888	1854158+011501  	1612	D	18 54 15.850	+01 15 01.80	  19.1	  45.8	 0.57	  32.4	 13.3	 	   0.410	  0.860	   1.533	       	YUN14 	0	0	2014ApJ...794...81Y	
279.74820833	 -5.34000000	2	33887	356	33886	1838595-052024  	1667	S	18 38 59.570	-05 20 24.00	  21.4	      	 0.55	  21.4	     	 	   0.070	       	   0.417	       	YUN14 	0	0	2014ApJ...794...81Y	
279.74820833	 -5.34000000	1	33886	356	33886	1838595-052024  	1612	S	18 38 59.570	-05 20 24.00	  41.2	      	 0.57	  41.2	     	 	   0.130	       	   0.124	       	YUN14 	0	0	2014ApJ...794...81Y	
277.88129167	-16.14625000	2	33885	356	  646	OH 16.3-3.0     	1667	S	18 31 31.510	-16 08 46.50	  45.5	      	 0.55	  45.5	     	 	   0.220	       	   0.584	       	YUN14 	0	0	2014ApJ...794...81Y	OH 16.3-3.0
277.88129167	-16.14625000	3	33884	356	  646	OH 16.3-3.0     	1665	S	18 31 31.510	-16 08 46.50	  21.2	      	 0.55	  21.2	     	 	   0.060	       	   0.172	       	YUN14 	0	0	2014ApJ...794...81Y	OH 16.3-3.0
277.88129167	-16.14625000	 	33883	356	  646	OH 16.3-3.0     	1612	D	18 31 31.510	-16 08 46.50	  20.8	  35.0	 0.57	  27.9	  7.1	 	   8.090	  6.980	  22.257	       	YUN14 	0	0	2014ApJ...794...81Y	OH 16.3-3.0
277.84554167	 -9.95602778	 	33882	356	  644	IRAS 18286-0959 	1612	D	18 31 22.930	-09 57 21.70	  -0.2	  12.3	 0.57	   6.1	  6.3	 	   0.150	  0.100	   0.269	       	YUN14 	0	1	2014ApJ...794...81Y	IRAS 18286-0959
276.98458333	-10.78277778	2	33881	356	  627	IRAS 18251-1048 	1667	D	18 27 56.300	-10 46 58.00	  23.0	 113.0	 0.55	  68.0	 45.0	 	   0.140	  0.170	   2.152	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18251-1048
276.98458333	-10.78277778	 	33880	356	  627	IRAS 18251-1048 	1612	D	18 27 56.300	-10 46 58.00	  71.3	 111.0	 0.57	  91.2	 19.8	 	   1.490	  2.170	   5.676	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18251-1048
276.01550000	 +6.60716667	1	33879	356	33879	1824037+063625  	1667	D	18 24 03.720	+06 36 25.80	 -29.1	 -10.4	 0.55	 -19.8	  9.4	 	   0.110	  0.120	   0.156	       	YUN14 	0	0	2014ApJ...794...81Y	
273.91625000	-15.25361111	1	33878	356	33878	IRAS 18127-1516 	1612	D	18 15 39.900	-15 15 13.00	 -18.9	  18.0	 0.57	  -0.4	 18.4	 	   0.220	  0.060	   0.382	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18127-1516
273.67229167	-16.23416667	2	33877	356	33876	IRAS 18118-1615 	1667	S	18 14 41.350	-16 14 03.00	 170.1	      	 0.55	 170.1	     	 	   0.090	       	   0.234	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18118-1615
273.67229167	-16.23416667	1	33876	356	33876	IRAS 18118-1615 	1612	S	18 14 41.350	-16 14 03.00	 162.7	      	 0.57	 162.7	     	 	   0.240	       	   0.129	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18118-1615
273.66125000	-16.41083333	1	33875	356	33875	IRAS 18117-1625 	1612	D	18 14 38.700	-16 24 39.00	  65.1	 101.4	 0.57	  83.2	 18.2	 	   0.310	  0.190	   0.296	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18117-1625
272.11833333	-15.22500000	 	33874	356	  543	IRAS 18056-1514 	1612	D	18 08 28.400	-15 13 30.00	  46.9	  71.9	 0.57	  59.4	 12.5	 	   2.440	  1.600	   3.680	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 18056-1514
271.86358333	-19.77758333	 	33873	356	 5114	1807272-194639  	1667	D	18 07 27.260	-19 46 39.30	 -76.3	 -45.5	 0.55	 -60.9	 15.4	 	   0.880	  0.280	   1.496	       	YUN14 	0	0	2014ApJ...794...81Y	
271.86358333	-19.77758333	2	33872	356	 5114	1807272-194639  	1612	S	18 07 27.260	-19 46 39.30	 -48.4	      	 0.57	 -48.4	     	 	   0.620	       	   1.458	       	YUN14 	0	0	2014ApJ...794...81Y	
302.15995833	+41.01122222	2	34003	356	34001	2008383+410040  	1667	 	20 08 38.390	+41 00 40.40	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
305.58354167	+62.88394444	1	34004	356	34004	IRAS 20215+6243 	1612	 	20 22 20.050	+62 53 02.20	      	      	 0.57	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 20215+6243
305.58354167	+62.88394444	3	34005	356	34004	IRAS 20215+6243 	1665	 	20 22 20.050	+62 53 02.20	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 20215+6243
305.58354167	+62.88394444	2	34006	356	34004	IRAS 20215+6243 	1667	 	20 22 20.050	+62 53 02.20	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 20215+6243
307.86058333	+62.94716667	1	34007	356	34007	IRAS 20305+6246 	1612	 	20 31 26.540	+62 56 49.80	      	      	 0.57	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 20305+6246
307.86058333	+62.94716667	3	34008	356	34007	IRAS 20305+6246 	1665	 	20 31 26.540	+62 56 49.80	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 20305+6246
307.86058333	+62.94716667	2	34009	356	34007	IRAS 20305+6246 	1667	 	20 31 26.540	+62 56 49.80	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	IRAS 20305+6246
310.18520833	+46.88955556	1	34010	356	34010	2040444+465322  	1612	 	20 40 44.450	+46 53 22.40	      	      	 0.57	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
310.18520833	+46.88955556	3	34011	356	34010	2040444+465322  	1665	 	20 40 44.450	+46 53 22.40	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
310.18520833	+46.88955556	2	34012	356	34010	2040444+465322  	1667	 	20 40 44.450	+46 53 22.40	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
312.01837500	+39.08325000	 	34013	356	 9738	2048044+390459  	1612	 	20 48 04.410	+39 04 59.70	      	      	 0.57	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
312.01837500	+39.08325000	 	34014	356	 9738	2048044+390459  	1665	 	20 48 04.410	+39 04 59.70	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
312.01837500	+39.08325000	 	34015	356	 9738	2048044+390459  	1667	 	20 48 04.410	+39 04 59.70	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
312.06933333	+34.45677778	1	34016	356	34016	2048166+342724  	1612	 	20 48 16.640	+34 27 24.40	      	      	 0.57	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
312.06933333	+34.45677778	3	34017	356	34016	2048166+342724  	1665	 	20 48 16.640	+34 27 24.40	      	      	 0.55	      	     	<	   0.060	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
312.06933333	+34.45677778	2	34018	356	34016	2048166+342724  	1667	 	20 48 16.640	+34 27 24.40	      	      	 0.55	      	     	<	   0.030	       	        	       	YUN14 	0	0	2014ApJ...794...81Y	
