#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-08-16T15:49:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ611a88eed8b82	
#INFO	-out.max=unlimited	
#INFO	queryParameters=75	
#-oc.form=sexa
#-out.max=unlimited
#-out.all=2
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/MNRAS/505/6051&tab:{J/MNRAS/505/6051/table1}&tab:{J/MNRAS/505/6051/table3}&tab:{J/MNRAS/505/6051/table5}&tab:{J/MNRAS/505/6051/table6}&key:source=J/MNRAS/505/6051&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/MNRAS/505/6051/table1,J/MNRAS/505/6051/table3,J/MNRAS/505/6051/table5,J/MNRAS/505/6051/table6
#-order=I
#-out=IRAS
#-out=OName
#-out=RAICRS
#-out=DEICRS
#-out=CRef
#-out=Group
#-out=Simbad
#Simbad=Simbad
#-out=JD
#-out=Filter
#-out=mag
#-out.all=2
#-out=e_mag
#-out=Origin
#-out=o_Jmag
#-out=AmpJ
#-out=JmagMean
#-out=o_Hmag
#-out=AmpH
#-out=HmagMean
#-out=o_Kmag
#-out=AmpK
#-out=KmagMean
#-out=o_Omag
#-out=AmpO
#-out.all=2
#-out=OmagMean
#-out=Survey
#-out=Bands
#-out=P
#-out=e_P
#-out=FitLCO
#-out=FitPerO
#-out=e_FitPerO
#-out=FitAmpO
#-out=FitOmagMean
#-out=FitAsyFactO
#-out=Fitt0O
#-out=FitLCJ
#-out.all=2
#-out=FitPerJ
#-out=e_FitPerJ
#-out=FitAmpJ
#-out=FitJmagMean
#-out=FitAsymFactJ
#-out=Fitt0J
#-out=FitLCH
#-out=FitPerH
#-out=e_FitPerH
#-out=FitAmpH
#-out=FitHmagMean
#-out=FitAsymFactH
#-out=Fitt0H
#-out.all=2
#-out=FitLCK
#-out=FitPerK
#-out=e_FitPerK
#-out=FitAmpK
#-out=FitKmagMean
#-out=FitAsymFactK
#-out=Fitt0K
#-out.all=2
#
#INFO	CatalogsExamined=4	
#  4 catalogues with potential matches were examined.
#

#RESOURCE=yCat_75056051
#Name: J/MNRAS/505/6051
#Title: Arecibo sample variability properties (Jimenez-Esteban+, 2021)
#Coosys	H:	ICRS
#Table	J_MNRAS_505_6051_table1:
#Name: J/MNRAS/505/6051/table1
#Title: Arecibo sources positions and classifications
#Column	_RAJ2000	(A14)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(A14)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	IRAS	(A10)	IRAS name (HHMMm+DDMM)	[ucd=meta.id;meta.main]
#Column	OName	(a18)	Other name	[ucd=meta.id]
#Column	RAICRS	(F10.6)	ICRS (Hipparcos) Right Ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEICRS	(F10.6)	ICRS (Hipparcos) Declination (J2000.0 )	[ucd=pos.eq.dec;meta.main]
#Column	CRef	(A7)	Coordinates Source (AllWISE or 2MASS)	[ucd=meta.bib]
#Column	Group	(I1)	[1/4] Flag for groups (1)	[ucd=meta.code.error]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
_RAJ2000	_DEJ2000	IRAS	OName	RAICRS	DEICRS	CRef	Group	Simbad
22402+1045	2452485	K	 4.981	 0.007	NIR-MP
22510+3614	2451096	H	 4.088	 0.242	2MASS
22510+3614	2451096	J	 5.155	 0.256	2MASS
22510+3614	2451096	K	 3.556	 0.276	2MASS
22510+3614	2451367	H	 3.875	 0.061	NIR-MP
22510+3614	2451745	H	 3.471	 0.022	NIR-MP
22510+3614	2452125	H	 3.558	 0.010	NIR-MP
22510+3614	2452485	H	 3.440	 0.005	NIR-MP
22510+3614	2451367	J	 4.716	 0.076	NIR-MP
22510+3614	2451745	J	 4.265	 0.026	NIR-MP
22510+3614	2452125	J	 4.423	 0.018	NIR-MP
22510+3614	2452485	J	 4.266	 0.004	NIR-MP
22510+3614	2451367	K	 2.692	 0.053	NIR-MP
22510+3614	2451745	K	 3.131	 0.051	NIR-MP
22510+3614	2452125	K	 2.985	 0.015	NIR-MP
22510+3614	2452485	K	 2.950	 0.004	NIR-MP
22516+0838	2451764	H	 3.135	 0.256	2MASS
22516+0838	2451764	J	 4.404	 0.330	2MASS
22516+0838	2451764	K	 2.365	 0.262	2MASS
22516+0838	2451745	H	 3.438	 0.088	NIR-MP
22516+0838	2452435	H	 3.674	 0.040	NIR-MP
22516+0838	2452485	H	 2.059	 0.021	NIR-MP
22516+0838	2451745	J	 4.466	 0.066	NIR-MP
22516+0838	2452485	J	 2.746	 0.006	NIR-MP
22516+0838	2451369	K	 2.402	 0.088	NIR-MP
22516+0838	2452435	K	 3.273	 0.029	NIR-MP
22516+0838	2452485	K	 1.498	 0.016	NIR-MP
22517+2223	2450727	H	 4.997	 0.021	2MASS
22517+2223	2450727	J	 5.863	 0.027	2MASS
22517+2223	2450727	K	 4.468	 0.016	2MASS
22517+2223	2451366	H	 5.195	 0.007	NIR-MP
22517+2223	2451745	H	 6.014	 0.145	NIR-MP
22517+2223	2452119	H	 5.654	 0.164	NIR-MP
22517+2223	2452434	H	 5.575	 0.119	NIR-MP
22517+2223	2452485	H	 5.679	 0.027	NIR-MP
22517+2223	2452529	H	 5.388	 0.082	NIR-MP
22517+2223	2451366	J	 5.979	 0.008	NIR-MP
22517+2223	2451745	J	 6.543	 0.059	NIR-MP
22517+2223	2452119	J	 6.433	 0.190	NIR-MP
22517+2223	2452434	J	 6.337	 0.102	NIR-MP
22517+2223	2452485	J	 6.434	 0.006	NIR-MP
22517+2223	2452529	J	 6.145	 0.058	NIR-MP
22517+2223	2451366	K	 4.738	 0.014	NIR-MP
22517+2223	2451745	K	 5.444	 0.067	NIR-MP
22517+2223	2452119	K	 5.025	 0.209	NIR-MP
22517+2223	2452434	K	 4.981	 0.105	NIR-MP
22517+2223	2452485	K	 5.107	 0.010	NIR-MP
22517+2223	2452529	K	 4.899	 0.103	NIR-MP

#Table	J_MNRAS_505_6051_table5:
#Name: J/MNRAS/505/6051/table5
#Title: Observed variability properties
#Column	IRAS	(A10)	IRAS name (HHMMm+DDMM)	[ucd=meta.id;meta.main]
#Column	o_Jmag	(I2)	? Number of J band photometric measurements [NULL integer written as an empty string]	[ucd=meta.number]
#Column	AmpJ	(F5.2)	? Observational amplitude in the J band	[ucd=src.var.amplitude]
#Column	JmagMean	(F5.2)	? Observational mean magnitude in the J band	[ucd=phot.mag;em.IR.J]
#Column	o_Hmag	(I2)	? Number of H band photometric measurements [NULL integer written as an empty string]	[ucd=meta.number]
#Column	AmpH	(F5.2)	? Observational amplitude in the H band	[ucd=src.var.amplitude]
#Column	HmagMean	(F5.2)	? Observational mean magnitude in the H band	[ucd=phot.mag;em.IR.H]
#Column	o_Kmag	(I2)	? Number of K band photometric measurements [NULL integer written as an empty string]	[ucd=meta.number]
#Column	AmpK	(F5.2)	? Observational amplitude in the K band	[ucd=src.var.amplitude]
#Column	KmagMean	(F5.2)	? Observational mean magnitude in the K band	[ucd=phot.mag;em.IR.K]
#Column	o_Omag	(I4)	? Number of optical photometric measurements [NULL integer written as an empty string]	[ucd=meta.number]
#Column	AmpO	(F5.2)	? Observational amplitude in the optical	[ucd=src.var.amplitude]
#Column	OmagMean	(F5.2)	? Observational mean magnitude in the optical	[ucd=phot.mag;em.opt]
#Column	Survey	(a5)	[ABCDEG] Source of optical data (1)	[ucd=meta.bib]
IRAS	o_Jmag	AmpJ	JmagMean	o_Hmag	AmpH	HmagMean	o_Kmag	AmpK	KmagMean	o_Omag	AmpO	OmagMean	Survey
 	 	mag	mag	 	mag	mag	 	mag	mag	 	mag	mag	
----------	--	-----	-----	--	-----	-----	--	-----	-----	----	-----	-----	-----
01037+1219	 4	 1.77	 8.55	 3	 1.18	 5.20	 3	 1.19	 2.88	    	     	     	
01085+3022	 8	 1.99	 4.88	 7	 1.59	 3.41	 7	 1.30	 2.54	    	     	     	
02404+2150	 7	 0.45	 5.11	 6	 0.56	 4.19	 5	 0.61	 3.73	 200	 0.82	13.70	B
02420+1206	 3	 0.98	 4.39	 3	 1.42	 3.68	 3	 0.78	 2.87	1216	 6.45	12.83	ABC
02547+1106	 7	 1.35	 5.64	 6	 1.20	 4.56	 5	 1.07	 3.80	  17	 2.78	13.42	G
03507+1115	 3	 0.74	 1.98	 3	 0.84	 0.62	 3	 1.11	-0.34	 637	 7.25	13.64	ABC
04396+0647	 2	 0.90	 3.45	 2	 0.83	 2.48	 2	 0.62	 1.92	 584	 5.24	12.30	ABDE
04575+1251	 6	 1.55	 7.71	 4	 1.17	 5.66	 4	 0.80	 4.31	    	     	     	
05284+1945	  	     	     	 1	     	16.04	 1	     	11.64	    	     	     	
05423+2905	 3	 0.68	 5.46	 3	 0.73	 3.88	 3	 0.82	 2.83	  15	 3.07	11.95	G
05506+2414	 8	 0.50	12.27	 9	 0.47	 9.91	 9	 0.31	 8.09	    	     	     	
05552+1720	 7	 2.10	 7.95	 7	 1.96	 6.50	 5	 0.37	 5.12	    	     	     	
06238+0904	 4	 0.85	 8.91	 4	 1.39	 6.74	 4	 1.72	 4.94	    	     	     	
06319+0415	 1	     	15.58	 2	 0.09	11.53	 3	 0.21	 7.73	    	     	     	
06500+0829	 1	     	 3.78	 1	     	 2.30	 1	     	 1.32	 259	 3.80	12.22	AB
07045+2418	 6	 1.12	 5.23	 4	 0.86	 4.46	 5	 0.53	 4.09	 413	 4.00	13.46	AB
07331+0021	 2	 0.19	 5.91	 4	 0.34	 5.54	 4	 0.26	 5.10	 839	 2.45	 8.51	ABC
07542+2127	 1	     	 5.06	 2	 0.05	 4.08	 1	     	 3.61	 578	 6.25	13.73	ABCE
09425+3444	 1	     	 1.71	 1	     	 0.55	 1	     	-0.08	 848	 6.28	10.50	B
12562+2324	 3	 1.33	 4.86	 3	 1.35	 3.97	 3	 1.68	 3.47	 809	 6.07	12.97	ABCDE
15060+0947	 3	 1.88	 6.38	 3	 1.94	 5.41	 3	 1.79	 4.90	 242	 3.23	14.53	BE
15262+0400	 6	 1.23	 5.01	 4	 0.76	 3.87	 3	 0.43	 3.13	 264	 5.55	14.03	ABE
16235+1900	 3	 0.82	 1.39	 3	 1.24	 0.53	 3	 1.07	 0.04	 840	 6.13	 9.91	ABC
16503+0529	 2	 0.37	 4.36	 3	 0.89	 3.67	 3	 0.28	 3.05	 766	 8.60	12.32	ABCDE
16523+0745	 4	 1.04	 6.63	 4	 1.10	 5.83	 3	 0.84	 5.30	 550	 6.90	12.98	ABCE
16560+2252	 4	 0.54	 5.43	 5	 0.86	 4.47	 4	 0.69	 4.21	 389	 5.26	11.66	AB
17050+1714	 5	 1.34	 5.04	 4	 1.29	 4.11	 4	 1.47	 3.67	 479	 6.43	12.11	ABCE
17230+0113	 5	 1.32	 5.94	 3	 0.88	 4.66	 5	 0.95	 3.96	 141	 4.01	14.88	ABE
17256+0504	 5	 1.91	 5.41	 5	 1.45	 4.35	 5	 1.56	 3.74	 371	 5.09	12.47	ABE
17308+0822	18	 2.70	12.03	18	 2.30	 9.64	13	 1.75	 7.61	    	     	     	
17338+0051	12	 1.41	 6.67	 9	 1.23	 5.89	10	 1.16	 5.23	 247	 3.90	13.97	AB
17528+1144	12	 1.18	 8.30	10	 1.15	 7.04	 9	 0.87	 6.23	  19	 3.67	19.00	G
17554+2946	 4	 1.04	 3.94	 3	 0.24	 2.88	 3	 0.26	 2.41	 242	 5.27	14.31	BE
17579+2335	 3	 1.26	 4.01	 3	 0.99	 3.12	 3	 0.72	 2.49	 449	 6.55	12.88	ABCE
18033+2229	 9	 1.40	 5.86	 8	 1.35	 4.89	 8	 1.27	 4.34	 635	 5.90	12.90	ABCE
18069+0911	 7	 2.30	 8.57	 6	 1.65	 6.45	 6	 0.73	 4.94	    	     	     	
18076+3445	12	 2.03	 6.93	 7	 1.18	 5.36	 7	 1.03	 4.35	  29	 2.95	13.50	G
18085+0752	 7	 0.89	 5.52	 6	 0.86	 4.76	 6	 0.93	 4.22	 229	 5.90	13.89	ABE
18095+2704	 7	 0.18	 7.34	 6	 0.06	 6.72	 6	 0.12	 6.41	    	     	     	
18099+3127	 7	 1.24	 5.97	 6	 0.43	 4.91	 5	 0.80	 4.27	 150	 3.74	14.72	BE
18123+0511	 8	 0.24	 7.89	 7	 0.23	 7.36	 7	 0.18	 6.69	 530	 1.17	10.30	ABE
18170+0353	15	 3.20	11.85	14	 2.28	 9.45	14	 1.87	 7.58	    	     	     	
18203+0723	10	 1.50	 7.10	13	 1.29	 6.11	 8	 0.93	 5.46	  81	 4.24	14.63	BE
18223+1217	11	 1.09	 6.79	10	 1.22	 5.94	 9	 1.03	 5.37	  17	 2.45	12.59	G
18231+0855	15	 1.82	 8.56	14	 1.47	 7.32	16	 1.18	 6.45	    	     	     	
18236+0706	16	 1.21	 7.52	16	 1.23	 6.69	14	 1.11	 6.07	 110	 4.73	15.38	BE
18237+2150	14	 1.38	 7.02	11	 1.37	 6.09	10	 1.06	 5.48	 168	 5.45	15.54	BE
18251+0023	16	 2.10	 9.34	15	 1.69	 7.48	17	 1.33	 6.19	    	     	     	
18254+0750	15	 1.73	 8.94	15	 1.50	 7.34	14	 1.37	 6.24	    	     	     	
18262+0934	12	 2.02	 8.80	16	 1.78	 7.55	11	 1.42	 6.45	  14	 2.08	14.45	G
18270+0326	14	 2.18	 7.54	17	 2.30	 6.03	15	 1.80	 5.03	  13	 2.48	13.04	G
18276+0839	 6	 1.04	 7.28	 5	 0.96	 6.43	 5	 0.76	 5.88	  98	 5.27	14.46	ABE
18278+0931	 8	 1.53	 7.04	 7	 1.21	 5.63	 7	 1.09	 4.78	  13	 3.30	18.28	G
18307+0102	 9	 1.55	10.38	 9	 1.16	 8.19	 9	 1.24	 6.69	    	     	     	
18318+0150	15	 2.03	11.00	14	 1.48	 8.55	17	 1.21	 6.97	    	     	     	
18333+0903	13	 1.75	 8.71	13	 1.51	 7.34	16	 1.40	 6.23	    	     	     	
18341+0005	13	 2.47	 9.73	13	 2.14	 7.22	17	 2.16	 5.59	    	     	     	
18347+1113	 6	 0.85	 7.92	 5	 0.74	 7.05	 5	 0.61	 6.47	 135	 4.18	13.88	AB
18349+1023	 6	 1.93	 3.76	 4	 1.97	 2.52	 5	 2.39	 1.53	  67	 2.37	13.90	B
18353+0020	  	     	     	  	     	     	15	 2.83	12.09	    	     	     	
18355+0227	13	 1.87	 8.29	16	 1.42	 6.56	14	 1.47	 5.66	    	     	     	
18362+0538	16	 3.44	 9.19	12	 2.74	 7.49	12	 1.91	 6.28	    	     	     	
18375+0510	16	 2.03	 9.16	12	 1.47	 7.36	13	 1.30	 5.97	    	     	     	
18381+0020	17	 2.50	 9.45	11	 2.04	 6.76	12	 2.36	 5.13	    	     	     	
18395+0130	  	     	     	 1	     	15.17	15	 2.97	12.08	    	     	     	
18397+0758	 8	 0.45	 7.05	 7	 0.41	 6.00	 7	 0.46	 5.23	  37	 2.55	16.16	B
18398+0728	12	 2.23	11.47	12	 1.89	 9.15	16	 1.60	 7.40	    	     	     	
18398+1035	 6	 0.59	 5.45	 3	 0.26	 4.74	 4	 0.80	 3.95	 285	 5.41	13.19	ABDE
18400+0123	15	 1.84	10.45	14	 1.59	 8.44	17	 1.23	 7.11	    	     	     	
18407+0350	12	 1.31	 7.65	13	 1.32	 6.59	15	 1.25	 5.90	  13	 2.45	13.20	G
18407+0601	13	 1.79	 8.60	13	 1.76	 6.93	16	 1.40	 5.83	    	     	     	
18408+0730	13	 1.53	 8.28	15	 1.62	 6.96	14	 1.55	 5.84	    	     	     	
18409+0431	12	 2.37	 7.54	16	 1.85	 5.59	13	 1.66	 4.58	    	     	     	
18415+0404	12	 1.63	 8.13	16	 1.46	 6.48	12	 1.31	 5.42	    	     	     	
18420+1137	13	 1.53	 9.99	16	 1.27	 8.46	13	 1.03	 7.34	    	     	     	
18430+0039	15	 2.66	11.72	14	 2.26	 9.44	16	 1.77	 7.81	    	     	     	
18433+0039	 9	 3.19	13.24	11	 2.72	10.13	15	 2.11	 7.66	    	     	     	
18435+0745	 4	 1.45	14.66	 9	 1.17	11.72	13	 1.09	 9.48	    	     	     	
18441+0311	15	 0.78	 9.31	11	 0.58	 7.39	11	 0.52	 6.21	    	     	     	
18441+2216	14	 1.28	 8.54	16	 1.41	 7.59	13	 1.09	 6.70	  68	 2.54	13.93	G
18444+0734	14	 2.58	 7.85	13	 1.69	 6.52	12	 1.44	 5.60	  17	 2.22	13.91	G
18455+0448	 5	 0.43	15.04	10	 0.23	13.23	15	 0.66	11.21	    	     	     	
18475+0353	  	     	     	  	     	     	 1	     	14.96	    	     	     	
18476+0555	11	 2.05	 8.77	15	 1.77	 6.40	12	 1.59	 4.86	    	     	     	
18477+0243	13	 2.59	 9.98	13	 2.25	 7.78	16	 1.80	 6.46	    	     	     	
18481+0405	 2	 0.07	16.12	 2	 0.30	13.58	13	 2.66	10.99	    	     	     	
18487+0152	11	 3.22	14.17	11	 2.56	10.19	15	 1.91	 7.07	    	     	     	
18487+0617	12	 1.90	10.50	16	 1.55	 8.19	12	 1.14	 6.66	    	     	     	
18490+0302	11	 3.42	12.16	11	 2.46	 8.61	12	 2.08	 6.61	    	     	     	
18490+1158	17	 2.32	 7.60	12	 1.80	 6.29	11	 1.31	 5.42	    	     	     	
18497+0200	  	     	     	 1	     	16.46	15	 2.40	11.93	    	     	     	
18498-0017	  	     	     	  	     	     	 1	     	13.48	    	     	     	
18499+1224	 7	 1.17	 7.40	 6	 1.20	 6.43	 6	 1.09	 5.75	  16	 3.42	17.79	G
18501+0013	 1	     	17.16	 1	     	16.33	 1	     	12.89	    	     	     	
18501+1019	12	 2.51	12.19	15	 1.88	 9.49	12	 1.61	 7.70	    	     	     	
18506+0912	12	 2.75	 9.26	15	 2.17	 7.07	12	 1.71	 5.71	    	     	     	
18511+1141	15	 1.93	10.02	12	 1.65	 8.40	12	 1.20	 7.07	    	     	     	
18512+2029	12	 3.15	10.20	16	 3.37	 8.45	11	 2.99	 6.49	    	     	     	
18517+0037	 1	     	17.58	 1	     	15.58	 1	     	14.11	    	     	     	
18518+0358	13	 1.34	10.15	14	 1.27	 7.70	16	 1.21	 6.00	    	     	     	
18520+0533	 9	 0.19	12.76	13	 0.26	11.09	 9	 0.11	10.21	    	     	     	
18520+1014	13	 1.50	 8.14	14	 1.39	 6.73	15	 1.46	 5.68	    	     	     	
18525+0210	  	     	     	  	     	     	10	 2.82	11.71	    	     	     	
18530+0507	12	 2.44	12.04	11	 1.89	 8.47	13	 1.45	 6.41	    	     	     	
18535+0726	11	 2.13	12.91	11	 1.84	10.10	17	 1.51	 7.92	    	     	     	
18540+0302	 7	 1.27	13.36	12	 1.15	 9.45	16	 0.93	 6.70	    	     	     	
18542+0940	12	 1.43	 8.02	16	 1.35	 6.81	10	 1.17	 5.80	  20	 2.48	14.78	G
18548+0823	11	 1.78	13.05	11	 1.92	10.49	14	 1.58	 8.56	    	     	     	
18549+0208	 1	     	15.85	  	     	     	16	 2.65	11.19	    	     	     	
18549+0905	12	 1.61	 7.43	17	 1.64	 5.81	11	 0.82	 4.75	    	     	     	
18551+0159	 9	 0.51	12.56	 8	 0.42	11.74	11	 0.36	10.79	    	     	     	
18551+0323	11	 1.93	13.32	12	 1.84	 9.85	15	 1.91	 6.62	    	     	     	
18554+0231	12	 2.84	 9.66	14	 2.26	 6.61	12	 1.66	 4.85	    	     	     	
18554+1333	15	 1.79	 8.42	11	 1.43	 7.21	10	 1.12	 6.28	    	     	     	
18556+0811	17	 1.29	 6.70	15	 1.22	 4.97	15	 0.94	 3.75	    	     	     	
18556+1409	12	 2.50	10.22	12	 2.01	 8.19	15	 1.38	 6.66	    	     	     	
18560+0638	 7	 3.23	12.36	 8	 3.00	 8.09	 6	 0.73	 5.59	    	     	     	
18563+0816	 4	 0.13	13.96	 7	 2.67	11.65	12	 2.20	 9.49	    	     	     	
18567+0003	12	 2.42	10.26	15	 1.95	 7.65	12	 1.21	 5.81	    	     	     	
18567+1046	16	 3.01	 6.76	13	 2.56	 5.22	13	 2.09	 4.30	    	     	     	
18568+0550	  	     	     	 1	     	18.10	12	 3.51	12.15	    	     	     	
18568+2554	15	 1.20	 8.52	11	 1.04	 7.53	10	 0.65	 6.79	  35	 2.93	12.95	G
18569+0553	 1	     	19.68	 1	     	16.89	 6	 3.39	11.55	    	     	     	
18569+1722	11	 0.49	 6.44	14	 0.87	 5.45	 9	 0.30	 4.90	 215	 4.87	13.56	ABE
18571+0611	 1	     	17.94	 5	 1.02	13.14	13	 2.21	10.95	    	     	     	
18572+0618	11	 1.54	 8.62	14	 1.33	 6.38	11	 1.05	 5.12	    	     	     	
18577+1047	12	 1.06	 9.26	13	 1.09	 7.95	16	 1.01	 7.20	    	     	     	
18578+0831	10	 3.61	12.42	14	 2.77	 9.19	10	 2.19	 6.66	    	     	     	
18581+1405	15	 2.17	 7.53	11	 1.52	 6.27	11	 1.19	 5.50	  13	 2.75	13.06	G
18585+0900	10	 2.60	12.58	14	 2.63	 9.28	10	 2.07	 6.35	    	     	     	
18588+1400	11	 3.06	10.77	11	 2.29	 8.73	15	 1.90	 7.03	    	     	     	
18592+1455	16	 1.82	 6.33	13	 1.27	 4.94	11	 0.91	 4.04	    	     	     	
18593+1009	12	 1.90	10.06	12	 1.52	 7.93	15	 1.48	 6.69	    	     	     	
18596+0315	  	     	     	  	     	     	 1	     	15.89	    	     	     	
19006+0624	 1	     	16.91	 1	     	15.94	 1	     	15.46	    	     	     	
19007+1652	12	 1.90	 8.84	16	 1.25	 7.48	12	 1.16	 6.58	    	     	     	
19008+0907	13	 2.24	10.20	16	 1.74	 7.71	13	 1.40	 5.98	    	     	     	
19010+0526	 4	 2.76	15.01	11	 3.20	10.67	14	 2.21	 7.22	    	     	     	
19010+1307	12	 3.11	12.01	12	 2.47	 9.02	15	 1.98	 6.82	    	     	     	
19012+1128	11	 1.51	 8.48	16	 1.15	 6.95	11	 0.91	 5.99	    	     	     	
19017+0412	 6	 3.29	14.21	12	 2.85	10.32	16	 2.24	 7.24	    	     	     	
19017+0608	  	     	     	 7	 0.49	13.59	13	 3.64	10.09	    	     	     	
19023+0745	 7	 3.32	14.96	10	 3.22	11.65	13	 2.35	 8.61	    	     	     	
19024+1923	11	 2.56	 8.65	14	 2.05	 6.55	11	 1.23	 5.24	    	     	     	
19026+0336	 1	     	17.69	 4	 1.23	13.78	12	 1.91	10.83	    	     	     	
19026+1300	 5	 0.89	13.99	11	 2.47	11.60	15	 2.01	 9.15	    	     	     	
19027+1341	10	 2.52	11.98	11	 2.46	 9.48	14	 1.96	 7.66	    	     	     	
19028+1613	10	 3.26	11.43	10	 2.61	 9.41	16	 2.07	 7.86	    	     	     	
19029+0933	  	     	     	  	     	     	 1	     	 7.85	    	     	     	
19035+0451	10	 2.17	 9.07	15	 1.66	 6.59	10	 1.06	 5.09	    	     	     	
19035+0801	  	     	     	 1	     	17.18	 8	 0.98	13.09	    	     	     	
19035+1010	11	 2.46	 9.18	16	 2.05	 7.36	12	 1.82	 5.99	    	     	     	
19039+0809	 1	     	 0.68	 1	     	-0.35	 1	     	-0.83	3508	 5.84	 9.14	ABCD
19041+0952	13	 2.11	12.48	12	 1.44	 9.56	16	 1.35	 7.32	    	     	     	
19041+1734	15	 4.10	10.44	11	 3.41	 8.47	11	 2.57	 7.09	    	     	     	
19043+1009	15	 2.96	10.47	11	 2.34	 7.82	11	 2.03	 5.71	    	     	     	
19047+0924	 2	 2.70	15.91	11	 2.66	12.05	16	 2.56	 9.17	    	     	     	
19052+0922	10	 2.28	11.55	16	 4.18	 9.13	12	 1.92	 6.76	    	     	     	
19052+1431	10	 1.65	 9.02	15	 1.32	 7.39	11	 1.17	 6.53	    	     	     	
19054+0419	 5	 1.78	12.99	 8	 2.81	10.47	12	 2.13	 8.22	    	     	     	
19055+0225	 4	 0.43	13.35	 9	 2.46	11.01	11	 2.36	 9.63	    	     	     	
19057+0141	18	 2.17	 9.41	13	 1.94	 7.74	13	 1.65	 6.53	    	     	     	
19060+1612	 5	 0.09	 5.61	 4	 0.42	 4.55	 4	 0.63	 3.96	 358	 0.80	15.01	B
19061+1041	12	 2.52	12.06	14	 2.41	 9.55	11	 1.88	 7.71	    	     	     	
19065+0832	 9	 0.25	 9.28	13	 0.19	 7.55	 9	 0.16	 6.85	    	     	     	
19067+0811	  	     	     	 1	     	17.30	 1	     	15.23	    	     	     	
19068+0016	12	 1.39	10.10	14	 1.14	 8.05	12	 0.86	 6.46	    	     	     	
19068+1127	12	 2.62	 9.81	17	 1.88	 7.23	12	 1.25	 5.69	    	     	     	
19069+0916	 8	 0.85	13.49	10	 2.39	10.65	14	 2.05	 7.56	    	     	     	
19071+0946	  	     	     	 7	 2.31	13.27	15	 2.82	 9.78	    	     	     	
19074+0336	11	 2.22	11.10	14	 1.71	 8.87	11	 1.69	 7.39	    	     	     	
19075+1147	 1	     	17.31	 8	 1.20	13.57	17	 0.85	10.79	    	     	     	
19076+1247	10	 1.18	11.21	14	 1.62	 9.22	10	 0.98	 8.16	    	     	     	
19079+1143	10	 0.98	 9.68	10	 0.64	 8.21	15	 0.58	 7.47	    	     	     	
19081+0322	  	     	     	 2	 0.60	14.65	14	 2.92	11.24	    	     	     	
19083+0851	15	 0.67	 8.17	13	 0.60	 5.78	14	 0.78	 4.57	  13	 0.91	15.94	G
19085+0755	  	     	     	 8	 2.69	12.89	13	 2.48	 8.74	    	     	     	
19087+0323	11	 2.24	10.79	16	 1.80	 8.40	12	 1.56	 6.35	    	     	     	
19088+1129	10	 1.76	 7.22	14	 1.73	 5.85	11	 1.36	 4.83	  17	 2.82	14.28	G
19097+0411	 9	 1.89	 9.38	14	 1.54	 7.04	 9	 1.12	 5.64	    	     	     	
19112+0819	 1	     	15.74	 9	 2.96	12.25	14	 2.42	 9.26	    	     	     	
19115+0752	 9	 2.27	10.89	13	 1.91	 8.42	 8	 1.26	 7.12	    	     	     	
19116+1511	12	 1.05	 7.34	15	 1.20	 6.13	11	 0.88	 5.39	  30	 3.13	12.91	G
19117+1558	10	 2.39	11.30	14	 1.82	 8.92	10	 1.28	 7.41	    	     	     	
19128+0910	 1	     	14.88	 2	 2.15	15.37	13	 1.65	11.96	    	     	     	
19128+1310	 9	 1.69	14.07	11	 1.61	10.14	15	 2.85	 7.46	    	     	     	
19129+2803	 7	 1.46	 7.40	 5	 0.86	 6.14	 6	 0.58	 5.28	  35	 4.21	17.60	G
19131+1157	 9	 3.43	11.85	16	 2.39	 8.45	10	 2.06	 6.35	    	     	     	
19140+0652	 8	 1.57	13.13	10	 2.07	10.46	15	 1.77	 8.41	    	     	     	
19147+1349	11	 2.36	11.31	11	 1.87	 8.48	16	 1.52	 6.47	    	     	     	
19149+1638	16	 2.84	 8.48	13	 2.06	 6.42	13	 2.04	 5.15	    	     	     	
19160+0755	 7	 1.93	14.11	10	 2.83	11.03	14	 2.18	 8.37	    	     	     	
19161+2343	 7	 1.13	13.57	14	 2.67	 9.95	10	 1.95	 6.63	    	     	     	
19162+0607	10	 1.84	10.65	14	 1.64	 8.89	10	 1.22	 7.70	    	     	     	
